"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"330/61 Đ. Nguyễn Tất Thành, Phường 13, Quận 4, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,"10.759636","106.710754","Thứ Tư","11:30 to 17:00","Thứ Năm","11:30 to 17:00","Thứ Sáu","11:30 to 17:00","Thứ Bảy","11:30 to 17:00","Chủ Nhật","11:30 to 17:00","Thứ Hai","11:30 to 17:00","Thứ Ba","11:30 to 17:00",,"97","Quận 4, Hồ Chí Minh","330/61 Đ. Nguyễn Tất Thành","Ốc Thích - 551/19 Đoàn Văn Bơ Q4","5","https://www.google.com/maps/search/?api=1&query=%E1%BB%90c%20Th%C3%ADch%20-%20551%2F19%20%C4%90o%C3%A0n%20V%C4%83n%20B%C6%A1%20Q4&query_place_id=ChIJ5wJLuLQvdTERURmoYtCZkAk",,"10"
"63 Đ. Hoàng Diệu, Phường 12, Quận 4, Hồ Chí Minh 72806, Việt Nam","Quán ăn nhỏ","false","https://food.google.com/chooseprovider?restaurantId=/g/11hdppx384&g2lbs=AOHF13kM8p_0D2fqzwULGbrIBQNwl_ujhbi6b_h7_pWs3wKKRDkRsA2qNGCrxtDS35qpnz6yTR4HB6xYLreVRjnL49kGpqHxPyV4tEdeV2-xuOIXghEjmtY%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=z7FyZomqDtCu5NoPkdimuAg&ei=z7FyZomqDtCu5NoPkdimuAg&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.764307","106.705731","Thứ Tư","06:00 to 17:00","Thứ Năm","06:00 to 17:00","Thứ Sáu","06:00 to 17:00","Thứ Bảy","06:00 to 17:00","Chủ Nhật","06:00 to 17:00","Thứ Hai","06:00 to 17:00","Thứ Ba","06:00 to 17:00",,"101","Quận 4, Hồ Chí Minh","63 Đ. Hoàng Diệu","Quán ăn Cô Ba","4.5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%83n%20C%C3%B4%20Ba&query_place_id=ChIJ39sRX-UvdTERY-cGUTHRz2w","https://www.facebook.com/Qu%C3%A1n-%C4%83n-C%C3%B4-Ba-1768222573440797/","22"
"102 Tôn Đản, Phường 10, Quận 4, Hồ Chí Minh, Việt Nam","Nhà hàng chuyên phục vụ bữa sáng","true",,,"10.7599316","106.7069972","Thứ Tư","07:00 to 12:00","Thứ Năm","07:00 to 12:00","Thứ Sáu","07:00 to 12:00","Thứ Bảy","07:00 to 12:00","Chủ Nhật","07:00 to 12:00","Thứ Hai","07:00 to 12:00","Thứ Ba","07:00 to 12:00",,"96","Quận 4, Hồ Chí Minh","102 Tôn Đản","Cơm tấm 102","3.5","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20102&query_place_id=ChIJm6h7yzwvdTERUKIzJVCZnK8",,"2"
"86/38 Vĩnh Khánh, Phường 10, Quận 4, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,"10.7605668","106.7065803","Thứ Tư","08:00 to 17:00","Thứ Năm","08:00 to 17:00","Thứ Sáu","08:00 to 17:00","Thứ Bảy","08:00 to 17:00","Chủ Nhật","08:00 to 17:00","Thứ Hai","08:00 to 17:00","Thứ Ba","08:00 to 17:00",,"99","Quận 4, Hồ Chí Minh","86/38 Vĩnh Khánh","Shop Tôm 79","5","https://www.google.com/maps/search/?api=1&query=Shop%20T%C3%B4m%2079&query_place_id=ChIJx9Nd4g8vdTER_rDQ0Vtr9QQ",,"2"
"131 Xóm Chiếu, Phường 16, Quận 4, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","true",,,"10.7570174","106.7105608","Thứ Tư","10:30 to 22:00","Thứ Năm","10:30 to 22:00","Thứ Sáu","10:30 to 22:00","Thứ Bảy","10:30 to 22:00","Chủ Nhật","10:30 to 22:00","Thứ Hai","10:30 to 22:00","Thứ Ba","10:30 to 22:00",,"95","Quận 4, Hồ Chí Minh","131 Xóm Chiếu","Cơm Tấm Nga Bình Dân từ 25k - 40k","5","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20Nga%20B%C3%ACnh%20D%C3%A2n%20t%E1%BB%AB%2025k%20-%2040k&query_place_id=ChIJBXVZOQAvdTERyjKtWbGxbR8",,"2"
"148/12/25 Tôn Đản, Phường 8, Quận 4, Hồ Chí Minh, Việt Nam","Nhà hàng bán đồ ăn mang về","true","https://food.google.com/chooseprovider?restaurantId=/g/11rv5yrk2s&g2lbs=AOHF13njp7UaXafz-_z1hjzYZqfrypWO7ez9FFK3Nknksz60BVZDWzSvWlqTpm6jXVuMlFmB3tTw6FcvaURD7KEtM5zuu6ZMy0wYiW7sL8CIe5gKyXANUkQ%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4rFyZuThAeSw5NoPmM-R2AM&ei=4rFyZuThAeSw5NoPmM-R2AM&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7591006","106.7058153","Thứ Tư","10:00 to 02:00","Thứ Năm","10:00 to 02:00","Thứ Sáu","10:00 to 02:00","Thứ Bảy","10:00 to 02:00","Chủ Nhật","10:00 to 02:00","Thứ Hai","10:00 to 02:00","Thứ Ba","10:00 to 02:00",,"93","Quận 4, Hồ Chí Minh","148/12/25 Tôn Đản","Sumi - Ăn Vặt Cá Viên","4.4","https://www.google.com/maps/search/?api=1&query=Sumi%20-%20%C4%82n%20V%E1%BA%B7t%20C%C3%A1%20Vi%C3%AAn&query_place_id=ChIJTQbMescvdTER3Za3P9-Axos",,"7"
"214/6 Đ. Nguyễn Tất Thành, Phường 13, Quận 4, Hồ Chí Minh, Việt Nam","Gian hàng rong","true",,,"10.7618554","106.7083818",,,,,,,,,,,,,,,,"90","Quận 4, Hồ Chí Minh","214/6 Đ. Nguyễn Tất Thành","Ðào","1","https://www.google.com/maps/search/?api=1&query=%C3%90%C3%A0o&query_place_id=ChIJbSY0aQAvdTER9_tcWELthOQ",,"1"
"107 Lê Văn Linh, Phường 13, Quận 4, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","true",,,"10.762653","106.7063521","Thứ Tư","13:00 to 22:00","Thứ Năm","13:00 to 22:00","Thứ Sáu","13:00 to 22:00","Thứ Bảy","13:00 to 22:00","Chủ Nhật","13:00 to 22:00","Thứ Hai","13:00 to 22:00","Thứ Ba","13:00 to 22:00",,"94","Quận 4, Hồ Chí Minh","107 Lê Văn Linh","Bánh Tráng Nướng Sushi - Lê Văn Linh","5","https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20Tr%C3%A1ng%20N%C6%B0%E1%BB%9Bng%20Sushi%20-%20L%C3%AA%20V%C4%83n%20Linh&query_place_id=ChIJK4RcZgAvdTERTOASP8_P600",,"1"
"414/8 Đoàn Văn Bơ, Phường 14, Quận 4, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","false",,,"10.7605586","106.7079371","Thứ Tư","14:00 to 22:00","Thứ Năm","14:00 to 22:00","Thứ Sáu","14:00 to 22:00","Thứ Bảy","14:00 to 22:00","Chủ Nhật","14:00 to 22:00","Thứ Hai","14:00 to 22:00","Thứ Ba","14:00 to 22:00",,"88","Quận 4, Hồ Chí Minh","414/8 Đoàn Văn Bơ","Bánh xèo miền Trung - Bò lá lốt - Hồng Anh","5","https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20x%C3%A8o%20mi%E1%BB%81n%20Trung%20-%20B%C3%B2%20l%C3%A1%20l%E1%BB%91t%20-%20H%E1%BB%93ng%20Anh&query_place_id=ChIJQRvHLgAvdTER8doalR3uxfk",,"3"
"179 Tôn Đản, Phường 15, Quận 4, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,"10.7579156","106.7066431",,,,,,,,,,,,,,,,"86","Quận 4, Hồ Chí Minh","179 Tôn Đản","Ốc linh",,"https://www.google.com/maps/search/?api=1&query=%E1%BB%90c%20linh&query_place_id=ChIJidldLtAvdTERFKBb3aIyibc",,"0"
