"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"72 An Thới Đông, An Hòa, An Thới Đông, Cần Giờ, TP.HCM, An Thới Đông, Cần Giờ, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.5912218","106.8007202","Thứ Ba","06:50 to 21:00","Thứ Tư","06:50 to 21:00","Thứ Năm","06:50 to 21:00","Thứ Sáu","06:50 to 21:00","Thứ Bảy","06:50 to 21:00","Chủ Nhật","06:50 to 21:00","Thứ Hai","06:50 to 21:00",,"22","Cần Giờ, Hồ Chí Minh","72 An Thới Đông, An Hòa, An Thới Đông, Cần Giờ, TP.HCM","Quán Phương Trang","4.2","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Ph%C6%B0%C6%A1ng%20Trang&query_place_id=ChIJOUYC2kY5dTERsQQHsM7vkg4","http://quanphuongtrang.blogspot.com/","17"
"HQ68+7PX, An Thới Đông, Cần Giờ, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.560739","106.766845","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày",,"19","Cần Giờ, Hồ Chí Minh","HQ68+7PX","Mỹ Duyên quán","4","https://www.google.com/maps/search/?api=1&query=M%E1%BB%B9%20Duy%C3%AAn%20qu%C3%A1n&query_place_id=ChIJl5Gop4g5dTER1rksabCtOB4",,"4"
"HRQW+48P, Đê, An Hòa, Cần Giờ, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.587836","106.8458371","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày",,"12","Cần Giờ, Hồ Chí Minh","HRQW+48P, Đê","Khu Du Lịch Sinh Thái Én Việt Cần Giờ","4.2","https://www.google.com/maps/search/?api=1&query=Khu%20Du%20L%E1%BB%8Bch%20Sinh%20Th%C3%A1i%20%C3%89n%20Vi%E1%BB%87t%20C%E1%BA%A7n%20Gi%E1%BB%9D&query_place_id=ChIJ-57pdaA_dTERfXS2SORLy7I","https://www.facebook.com/sinhthaicangio","64"
"JRC4+7M4, Bình Khánh, Cần Giờ, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.6206496","106.806724",,,,,,,,,,,,,,,,"13","Cần Giờ, Hồ Chí Minh","JRC4+7M4","Cháo vịt Cây Cui","5","https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20v%E1%BB%8Bt%20C%C3%A2y%20Cui&query_place_id=ChIJj9KZT_Q7dTER21B-KDsi_Go",,"2"
"281/14 đường An Thới Đông xã An Thới Đông huyện Cần Giờ Thành phố Hồ Chí Minh và, 73300, Việt Nam","Cửa hàng hải sản khô","false",,,"10.5904172","106.7914429",,,,,,,,,,,,,,,,"10","Cần Giờ, Hồ Chí Minh","281/14 đường An Thới Đông xã An Thới Đông huyện Cần Giờ Thành phố Hồ Chí Minh và","Hải sản 6 Phước",,"https://www.google.com/maps/search/?api=1&query=H%E1%BA%A3i%20s%E1%BA%A3n%206%20Ph%C6%B0%E1%BB%9Bc&query_place_id=ChIJOTxq2FE5dTER95kJdauPWoU",,"0"
"An Thới Đông, Cần Giờ, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"10.5858679","106.8143897","Thứ Ba","06:00 to 17:00","Thứ Tư","Đóng cửa","Thứ Năm","Đóng cửa","Thứ Sáu","06:00 to 17:00","Thứ Bảy","06:00 to 17:00","Chủ Nhật","06:00 to 17:00","Thứ Hai","06:00 to 17:00",,"5","Cần Giờ, Hồ Chí Minh",,"Ẩm Thực Sinh Thái Mỹ Thanh Vân","4.4","https://www.google.com/maps/search/?api=1&query=%E1%BA%A8m%20Th%E1%BB%B1c%20Sinh%20Th%C3%A1i%20M%E1%BB%B9%20Thanh%20V%C3%A2n&query_place_id=ChIJIS5PDjU5dTERJRtR-DBATv4",,"63"
"134 Hà Quang Vóc, Bình Khánh, Cần Giờ, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","false",,,"10.6226975","106.7867402","Thứ Ba","09:00 to 20:00","Thứ Tư","09:00 to 20:00","Thứ Năm","09:00 to 20:00","Thứ Sáu","09:00 to 20:00","Thứ Bảy","09:00 to 20:00","Chủ Nhật","09:00 to 20:00","Thứ Hai","09:00 to 20:00",,"9","Cần Giờ, Hồ Chí Minh","134 Hà Quang Vóc","Hoài Linh Quán","4.5","https://www.google.com/maps/search/?api=1&query=Ho%C3%A0i%20Linh%20Qu%C3%A1n&query_place_id=ChIJ-0M4CwA7dTEREqCOxKeuTCM",,"14"
"Tổ 20 Ấp An Hoà, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,"10.5913171","106.7915893",,,,,,,,,,,,,,,,"7","Cần Giờ, Hồ Chí Minh","Tổ 20 Ấp An Hoà","SUNA QUÁN","3","https://www.google.com/maps/search/?api=1&query=SUNA%20QU%C3%81N&query_place_id=ChIJs7V8skQ5dTER2FicWZ7C0A4",,"2"
"HQPR+HWW, An Thới Đông, Cần Giờ, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"10.5867216","106.7920805","Thứ Ba","06:00 to 12:00","Thứ Tư","06:00 to 12:00","Thứ Năm","06:00 to 12:00","Thứ Sáu","06:00 to 12:00","Thứ Bảy","06:00 to 12:00","Chủ Nhật","06:00 to 12:00","Thứ Hai","06:00 to 12:00",,"8","Cần Giờ, Hồ Chí Minh","HQPR+HWW","Quán bánh mì chảo, bò né 3 Vốn","4.3","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20b%C3%A1nh%20m%C3%AC%20ch%E1%BA%A3o%2C%20b%C3%B2%20n%C3%A9%203%20V%E1%BB%91n&query_place_id=ChIJexXkW8E5dTERHqo_GlnwiCE",,"3"
"781c Nguyễn Văn Tạo, An Thới Đông, Nhà Bè, Hồ Chí Minh 00000, Việt Nam","Nhà hàng","false",,,"10.5863137","106.7896101","Thứ Ba","10:00 to 22:00","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00",,"6","Nhà Bè, Hồ Chí Minh","781c Nguyễn Văn Tạo","Bún đậu mắm tôm HƯƠNG QUÊ","4.5","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20%C4%91%E1%BA%ADu%20m%E1%BA%AFm%20t%C3%B4m%20H%C6%AF%C6%A0NG%20QU%C3%8A&query_place_id=ChIJwWwek04vdTERkOUDWE79Ems","https://www.facebook.com/profile.php?id=100087894737041&mibextid=LQQJ4d","4"
