"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"441 Đ. Phạm Văn Đồng, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","true",,,"10.8226346","106.700874","Thứ Tư","06:00 to 11:00","Thứ Năm","06:00 to 11:00","Thứ Sáu","06:00 to 11:00","Thứ Bảy","06:00 to 11:00","Chủ Nhật","Đóng cửa","Thứ Hai","06:00 to 11:00","Thứ Ba","06:00 to 11:00",,"70","Bình Thạnh, Hồ Chí Minh","441 Đ. Phạm Văn Đồng","Bánh Mì Nhanh Breadfast",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%C3%AC%20Nhanh%20Breadfast&query_place_id=ChIJ-T5YreYpdTER5pXEHHWFJWw",,"0"
"1017 Bình Quới, Phường 28, Bình Thạnh, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","true",,,"10.8202669","106.7262605","Thứ Tư","16:00 to 23:00","Thứ Năm","16:00 to 23:00","Thứ Sáu","16:00 to 23:00","Thứ Bảy","16:00 to 23:00","Chủ Nhật","16:00 to 23:00","Thứ Hai","16:00 to 23:00","Thứ Ba","16:00 to 23:00",,"40","Bình Thạnh, Hồ Chí Minh","1017 Bình Quới","Đồ nướng Mụi Mụi","5","https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BB%93%20n%C6%B0%E1%BB%9Bng%20M%E1%BB%A5i%20M%E1%BB%A5i&query_place_id=ChIJZbGLBnIndTER2BW1eYlS5K0","https://www.facebook.com/donuongmuimui/","1"
"107 Đ. Số 20, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng chuyên phục vụ bữa sáng","true",,,"10.8235028","106.7237174",,,,,,,,,,,,,,,,"51","Thủ Đức, Thành phố Hồ Chí Minh","107 Đ. Số 20","BÁNH MÌ CHẢ CÁ Cô Thu",,"https://www.google.com/maps/search/?api=1&query=B%C3%81NH%20M%C3%8C%20CH%E1%BA%A2%20C%C3%81%20C%C3%B4%20Thu&query_place_id=ChIJXejQ4JQndTER85g7Oh5BnVY",,"0"
"73rd Floor, Landmark 81, Vinhomes Tân Cảng, Bình Thạnh, Hồ Chí Minh 700000, Việt Nam","Nhà hàng","false",,,"10.7949798","106.7217893","Thứ Tư","17:00 to 22:00","Thứ Năm","17:00 to 22:00","Thứ Sáu","17:00 to 22:00","Thứ Bảy","17:00 to 22:00","Chủ Nhật","17:00 to 22:00","Thứ Hai","Đóng cửa","Thứ Ba","17:00 to 22:00",,"19","Bình Thạnh, Hồ Chí Minh","73rd Floor, Landmark 81","Truffle Restaurant","4.7","https://www.google.com/maps/search/?api=1&query=Truffle%20Restaurant&query_place_id=ChIJNUquq6YpdTERCniLES2zOvk","https://www.the-truffle.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12327452286081852784","81"
"311/85A Nơ Trang Long, Phường 13, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.8199789","106.6986387",,,,,,,,,,,,,,,,"93","Bình Thạnh, Thành phố Hồ Chí Minh","311/85A Nơ Trang Long","BangKy Restaurant-nhà Luân Phương Phong Đăng","5","https://www.google.com/maps/search/?api=1&query=BangKy%20Restaurant-nh%C3%A0%20Lu%C3%A2n%20Ph%C6%B0%C6%A1ng%20Phong%20%C4%90%C4%83ng&query_place_id=ChIJhfdY8zkpdTERbsQNy-az8cs",,"2"
"445 Đ. Phạm Văn Đồng, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8228014","106.7035036",,,,,,,,,,,,,,,,"94","Bình Thạnh, Hồ Chí Minh","445 Đ. Phạm Văn Đồng","Bánh Mì Lý Nhi",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%C3%AC%20L%C3%BD%20Nhi&query_place_id=ChIJ63IW6zwpdTERJpmLSCa79mA",,"0"
"18 Đ. Phạm Văn Đồng, Phường 13, Bình Thạnh, Hồ Chí Minh 72313, Việt Nam","Nhà hàng","false",,,"10.8212419","106.6980032",,,,,,,,,,,,,,,,"92","Bình Thạnh, Hồ Chí Minh","18 Đ. Phạm Văn Đồng","Nhà Hàng Zoo Zoo Seafood","4","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20Zoo%20Zoo%20Seafood&query_place_id=ChIJG0gN1g8pdTER0EnukuhQey4",,"647"
"311/9 Đ. Nguyễn Xí, Phường 13, Bình Thạnh, Hồ Chí Minh 70000, Việt Nam","Quán ăn nhẹ","false",,,"10.8214949","106.7028761","Thứ Tư","06:30 to 14:30","Thứ Năm","06:30 to 14:30","Thứ Sáu","06:30 to 14:30","Thứ Bảy","06:30 to 14:30","Chủ Nhật","06:30 to 14:30","Thứ Hai","06:30 to 14:30","Thứ Ba","06:30 to 14:30",,"91","Bình Thạnh, Hồ Chí Minh","311/9 Đ. Nguyễn Xí","CƠM TẤM - BÚN THỊT NƯỚNG - MÌ - COFEE TEA - QUÁN 59 SÀI GÒN","5","https://www.google.com/maps/search/?api=1&query=C%C6%A0M%20T%E1%BA%A4M%20-%20B%C3%9AN%20TH%E1%BB%8AT%20N%C6%AF%E1%BB%9ANG%20-%20M%C3%8C%20-%20COFEE%20TEA%20-%20QU%C3%81N%2059%20S%C3%80I%20G%C3%92N&query_place_id=ChIJV3RLBc4pdTEROFDViwN_bog",,"2"
"359b Đ. Nguyễn Xí, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Cửa hàng ăn nhanh","false","https://food.google.com/chooseprovider?restaurantId=/g/11vlbq006y&g2lbs=AOHF13kwcXo2-oRfv1Z5-kiEaMo69iz3QCRFjdZV-UD56gcgsUZL1okpcHkNaEcXfI78k4iXNUispfXsroYpPFiuByuKjadFbg%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Ou9yZv_2EYep1sQP8r6E4AM&ei=Ou9yZv_2EYep1sQP8r6E4AM&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8234658","106.7026559",,,,,,,,,,,,,,,,"90","Bình Thạnh, Hồ Chí Minh","359b Đ. Nguyễn Xí","Bánh Trứng Gà Non Và Bánh Cá Doran",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20Tr%E1%BB%A9ng%20G%C3%A0%20Non%20V%C3%A0%20B%C3%A1nh%20C%C3%A1%20Doran&query_place_id=ChIJA09lp9ApdTERXfiL53KLK7Q",,"0"
"16 Đ. Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng bán đồ ăn mang về","false","https://food.google.com/chooseprovider?restaurantId=/g/11s190j69l&g2lbs=AOHF13kIHdRQeN1_gBqRtPOql5vWZEz39dVlTcbbAlDxv-Cq4gHiEHJ5GuiMnM3GZmHB3muFzPqSZVgGOnLQtKNZSAx2qVpvUw%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=PO9yZqn5B8_W1sQP3MWcoAE&ei=PO9yZqn5B8_W1sQP3MWcoAE&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8201834","106.7061122","Thứ Tư","07:00 to 20:30","Thứ Năm","07:00 to 20:30","Thứ Sáu","07:00 to 20:30","Thứ Bảy","07:00 to 20:30","Chủ Nhật","07:00 to 20:30","Thứ Hai","07:00 to 20:30","Thứ Ba","07:00 to 20:30",,"84","Bình Thạnh, Hồ Chí Minh","16 Đ. Nơ Trang Long","SUSU QUÁN SINH TỐ - NƯỚC ÉP - ĂN VẶT",,"https://www.google.com/maps/search/?api=1&query=SUSU%20QU%C3%81N%20SINH%20T%E1%BB%90%20-%20N%C6%AF%E1%BB%9AC%20%C3%89P%20-%20%C4%82N%20V%E1%BA%B6T&query_place_id=ChIJh3EwVokpdTEROFXHKWE00-s",,"0"
"307 Đ. Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh 700000, Việt Nam","Nơi tổ chức sự kiện","false",,,"10.8192869","106.6996639","Thứ Tư","09:00 to 21:00","Thứ Năm","09:00 to 21:00","Thứ Sáu","09:00 to 21:00","Thứ Bảy","09:00 to 22:00","Chủ Nhật","09:00 to 22:00","Thứ Hai","09:00 to 21:00","Thứ Ba","09:00 to 21:00",,"88","Bình Thạnh, Hồ Chí Minh","307 Đ. Nơ Trang Long","Trung Tâm Yến Tiệc Và Hội Nghị Aqua Jardin","4","https://www.google.com/maps/search/?api=1&query=Trung%20T%C3%A2m%20Y%E1%BA%BFn%20Ti%E1%BB%87c%20V%C3%A0%20H%E1%BB%99i%20Ngh%E1%BB%8B%20Aqua%20Jardin&query_place_id=ChIJv9Qo1ewodTERZHA-i8p9zbc","https://www.aquapalace.com.vn/","1434"
"14 Phan Chu Trinh, Phường 13, Bình Thạnh, Hồ Chí Minh 700000, Việt Nam","Quán ăn nhẹ","false",,,"10.8185412","106.7007664","Thứ Tư","07:00 to 21:00","Thứ Năm","07:00 to 21:00","Thứ Sáu","07:00 to 21:00","Thứ Bảy","07:00 to 21:00","Chủ Nhật","Đóng cửa","Thứ Hai","07:00 to 21:00","Thứ Ba","07:00 to 21:00",,"86","Bình Thạnh, Hồ Chí Minh","14 Phan Chu Trinh","KIM NGÂN QUÁN","5","https://www.google.com/maps/search/?api=1&query=KIM%20NG%C3%82N%20QU%C3%81N&query_place_id=ChIJ0y6JajMpdTER1Y7QzMydlww",,"2"
"BÁNH XÈO RAU RỪNG BÉ DIỆP, 455 Đ. Phạm Văn Đồng, Phường 13, Bình Thạnh, Hồ Chí Minh 71773, Việt Nam","Quán ăn nhẹ","false","https://food.google.com/chooseprovider?restaurantId=/g/11v9_rh6d9&g2lbs=AOHF13n9mf4uixb951U6pInoxIqumlAJBXHKcK6DR-nzYxzzPS_xiOZ8vBZJPBpqU3WezcCGZd_EMestjWxwlDMCsalPs3fVww%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Ou9yZuyAK7Pd1sQP3ZKQiAs&ei=Ou9yZuyAK7Pd1sQP3ZKQiAs&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8225041","106.6998997","Thứ Tư","09:00 to 20:30","Thứ Năm","09:00 to 20:30","Thứ Sáu","09:00 to 20:30","Thứ Bảy","09:00 to 20:30","Chủ Nhật","09:00 to 20:30","Thứ Hai","09:00 to 20:30","Thứ Ba","09:00 to 20:30",,"89","Bình Thạnh, Hồ Chí Minh","BÁNH XÈO RAU RỪNG BÉ DIỆP, 455 Đ. Phạm Văn Đồng","BÁNH XÈO RAU RỪNG BÉ DIỆP 455 PHẠM VĂN ĐỒNG P13 Bình thạnh TP HCM","3.2","https://www.google.com/maps/search/?api=1&query=B%C3%81NH%20X%C3%88O%20RAU%20R%E1%BB%AANG%20B%C3%89%20DI%E1%BB%86P%20455%20PH%E1%BA%A0M%20V%C4%82N%20%C4%90%E1%BB%92NG%20P13%20B%C3%ACnh%20th%E1%BA%A1nh%20TP%20HCM&query_place_id=ChIJ4YlEZRYpdTEReqUEbtXT1CE","http://banhxeongon.com/","18"
"440 Đ. Phạm Văn Đồng, Phường 11, Bình Thạnh, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","false",,,"10.8211077","106.6973473","Thứ Tư","06:30 to 20:00","Thứ Năm","06:30 to 20:00","Thứ Sáu","06:30 to 20:00","Thứ Bảy","06:30 to 20:00","Chủ Nhật","06:30 to 20:00","Thứ Hai","06:30 to 20:00","Thứ Ba","06:30 to 20:00",,"83","Bình Thạnh, Hồ Chí Minh","440 Đ. Phạm Văn Đồng","BÁNH HỎI BÌNH ĐỊNH - 440 Phạm Văn Đồng","4.9","https://www.google.com/maps/search/?api=1&query=B%C3%81NH%20H%E1%BB%8EI%20B%C3%8CNH%20%C4%90%E1%BB%8ANH%20-%20440%20Ph%E1%BA%A1m%20V%C4%83n%20%C4%90%E1%BB%93ng&query_place_id=ChIJC3DnsXopdTERJ1FbbbvSn54","https://www.facebook.com/profile.php?id=100095338879255&mibextid=ZbWKwL","15"
"253 Đ. Nguyễn Xí, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","false",,,"10.8194795","106.7040836",,,,,,,,,,,,,,,,"79","Bình Thạnh, Hồ Chí Minh","253 Đ. Nguyễn Xí","Cháo ếch singapore Marina","5","https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20%E1%BA%BFch%20singapore%20Marina&query_place_id=ChIJNYmfBjQpdTERC-Gt-jSUTsc",,"1"
"419 Đ. Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","true",,,"10.8204835","106.704498","Thứ Tư","06:10 to 21:10","Thứ Năm","06:10 to 21:10","Thứ Sáu","06:10 to 21:10","Thứ Bảy","06:10 to 21:10","Chủ Nhật","06:10 to 21:10","Thứ Hai","06:10 to 21:10","Thứ Ba","06:10 to 21:10",,"78","Bình Thạnh, Hồ Chí Minh","419 Đ. Nơ Trang Long","Quán Cơm Bình Dân 419",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20B%C3%ACnh%20D%C3%A2n%20419&query_place_id=ChIJJ1a931YpdTERB9ABH2oL4OI",,"0"
"311 Đ. Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Văn phòng công ty","true",,,"10.8192737","106.6997587",,,,,,,,,,,,,,,,"1","Bình Thạnh, Hồ Chí Minh","311 Đ. Nơ Trang Long","2TGROUP",,"https://www.google.com/maps/search/?api=1&query=2TGROUP&query_place_id=ChIJi0efw-wodTERBn8YSfkuZXg","https://thiep2tgroup.com/","0"
"549 Đ. Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.8246382","106.7067501","Thứ Tư","15:30 to 21:00","Thứ Năm","15:30 to 21:00","Thứ Sáu","15:30 to 21:00","Thứ Bảy","15:30 to 21:00","Chủ Nhật","15:30 to 21:00","Thứ Hai","15:30 to 21:00","Thứ Ba","15:30 to 21:00",,"80","Bình Thạnh, Hồ Chí Minh","549 Đ. Nơ Trang Long","Bánh canh chả cá Nha Trang",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20canh%20ch%E1%BA%A3%20c%C3%A1%20Nha%20Trang&query_place_id=ChIJn_0otI4pdTERRP4i4eoFT34",,"0"
"560g Đ. Phạm Văn Đồng, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","false",,,"10.8235219","106.7066431","Thứ Tư","07:00 to 21:00","Thứ Năm","07:00 to 21:00","Thứ Sáu","07:00 to 21:00","Thứ Bảy","07:00 to 21:00","Chủ Nhật","07:00 to 13:00","Thứ Hai","07:00 to 21:00","Thứ Ba","07:00 to 21:00",,"81","Bình Thạnh, Hồ Chí Minh","560g Đ. Phạm Văn Đồng","Quán Cô Hai 79 _ Đặc Sản Nha Trang","1","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C3%B4%20Hai%2079%20_%20%C4%90%E1%BA%B7c%20S%E1%BA%A3n%20Nha%20Trang&query_place_id=ChIJoTSVZ0EpdTERO-BeatrSkkM",,"1"
"14 Đ. số 3, Phường 5, Gò Vấp, Hồ Chí Minh 70000, Việt Nam","Nhà hàng bán đồ ăn mang về","true",,,"10.8250217","106.6979916","Thứ Tư","07:30 to 18:30","Thứ Năm","07:30 to 18:30","Thứ Sáu","07:30 to 18:30","Thứ Bảy","07:30 to 18:30","Chủ Nhật","Đóng cửa","Thứ Hai","07:30 to 18:30","Thứ Ba","07:30 to 18:30",,"77","Gò Vấp, Hồ Chí Minh","14 Đ. số 3","A Quyền Bún Thịt Nướng","5","https://www.google.com/maps/search/?api=1&query=A%20Quy%E1%BB%81n%20B%C3%BAn%20Th%E1%BB%8Bt%20N%C6%B0%E1%BB%9Bng&query_place_id=ChIJKfaAPA4pdTERX0bvo1Lkp6k",,"2"
"340 Đ. Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.8178686","106.70053","Thứ Tư","07:00 to 15:00","Thứ Năm","07:00 to 15:00","Thứ Sáu","07:00 to 15:00","Thứ Bảy","Đóng cửa","Chủ Nhật","Đóng cửa","Thứ Hai","07:00 to 15:00","Thứ Ba","07:00 to 15:00",,"76","Bình Thạnh, Hồ Chí Minh","340 Đ. Nơ Trang Long","Cơm tấm, Bún thịt nướng Nhà làm","5","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%2C%20B%C3%BAn%20th%E1%BB%8Bt%20n%C6%B0%E1%BB%9Bng%20Nh%C3%A0%20l%C3%A0m&query_place_id=ChIJ5a7-GUYpdTER1babhIeHxrQ",,"1"
"106/1 Lương Ngọc Quyến, Phường 13, Bình Thạnh, Hồ Chí Minh 700000, Việt Nam","Quán ăn nhẹ","true",,,"10.824128","106.7009362",,,,,,,,,,,,,,,,"75","Bình Thạnh, Hồ Chí Minh","106/1 Lương Ngọc Quyến","Bánh tráng bình thạnh - bánh tráng trộn bánh tráng cuốn bơ me",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20tr%C3%A1ng%20b%C3%ACnh%20th%E1%BA%A1nh%20-%20b%C3%A1nh%20tr%C3%A1ng%20tr%E1%BB%99n%20b%C3%A1nh%20tr%C3%A1ng%20cu%E1%BB%91n%20b%C6%A1%20me&query_place_id=ChIJaxxrVwApdTERvfxHbsWPGl0",,"0"
"2 Đ. Đặng Thuỳ Trâm, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Quán gà rán mang đi","true",,,"10.8248226","106.7035736",,,,,,,,,,,,,,,,"74","Bình Thạnh, Hồ Chí Minh","2 Đ. Đặng Thuỳ Trâm","Khoai Lang Lắc - Gà Rán Mr Thịnh","1","https://www.google.com/maps/search/?api=1&query=Khoai%20Lang%20L%E1%BA%AFc%20-%20G%C3%A0%20R%C3%A1n%20Mr%20Th%E1%BB%8Bnh&query_place_id=ChIJVR1e-BQpdTERacXyS6RzR0w",,"3"
"482A/02Đường, Đ. Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng cơm","false","https://food.google.com/chooseprovider?restaurantId=/g/11ffv486z0&g2lbs=AOHF13n55o6hNCxIjrlDSw5A9-ywS3Jg10D5HFn66CukDBt2dpIbGmhEAnBsQb0UoYuBm0RcBbbByw_81W2xsdbJ1jmYsdA1Bw%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YO9yZojlBr7X1sQPvfiE8AM&ei=YO9yZojlBr7X1sQPvfiE8AM&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8202828","106.7054914","Thứ Tư","06:00 to 12:30","Thứ Năm","06:00 to 12:30","Thứ Sáu","06:00 to 12:30","Thứ Bảy","06:00 to 12:30","Chủ Nhật","Đóng cửa","Thứ Hai","06:00 to 12:30","Thứ Ba","06:00 to 12:30",,"73","Bình Thạnh, Hồ Chí Minh","482A/02Đường, Đ. Nơ Trang Long","Cơm tấm buzzo","4.5","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20buzzo&query_place_id=ChIJfdkVZOEpdTERF3s0Ol5EEps","https://www.foody.vn/ho-chi-minh/com-tam-buzzo","2"
"440b Đ. Phạm Văn Đồng, Phường 11, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng món bánh mì nướng","true",,,"10.8211676","106.697573",,,,,,,,,,,,,,,,"69","Bình Thạnh, Hồ Chí Minh","440b Đ. Phạm Văn Đồng","Bánh Mì Cô Linh - Chi Nhánh 2","5","https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%C3%AC%20C%C3%B4%20Linh%20-%20Chi%20Nh%C3%A1nh%202&query_place_id=ChIJ94bxByopdTER4YnDfC-I5yM",,"1"
"482/50 Đ. Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","true",,,"10.8205687","106.7048004","Thứ Tư","17:30 to 20:55","Thứ Năm","17:30 to 20:55","Thứ Sáu","17:30 to 20:55","Thứ Bảy","17:30 to 20:55","Chủ Nhật","17:30 to 20:55","Thứ Hai","17:30 to 20:55","Thứ Ba","17:30 to 20:55",,"72","Bình Thạnh, Hồ Chí Minh","482/50 Đ. Nơ Trang Long","Vịt lộn hẻm 482","5","https://www.google.com/maps/search/?api=1&query=V%E1%BB%8Bt%20l%E1%BB%99n%20h%E1%BA%BBm%20482&query_place_id=ChIJD2RJTuQpdTERqirOl2M_WQA",,"1"
"311/38 Đ. Nguyễn Xí, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","true",,,"10.8215587","106.7020681",,,,,,,,,,,,,,,,"71","Bình Thạnh, Hồ Chí Minh","311/38 Đ. Nguyễn Xí","ÔNG CHỦ NHỎ",,"https://www.google.com/maps/search/?api=1&query=%C3%94NG%20CH%E1%BB%A6%20NH%E1%BB%8E&query_place_id=ChIJ6abCBwApdTEROySIUsum8N0",,"0"
"RPF3+XC6, Đ. Đặng Thuỳ Trâm, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng chuyên phục vụ bữa sáng","true",,,"10.8249151","106.7035148",,,,,,,,,,,,,,,,"68","Bình Thạnh, Hồ Chí Minh","RPF3+XC6, Đ. Đặng Thuỳ Trâm","Bánh mì chả cá-cf79",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20m%C3%AC%20ch%E1%BA%A3%20c%C3%A1-cf79&query_place_id=ChIJCQutW24pdTERpttZOL4cEC4",,"0"
"445/15e Đ. Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng Phương Tây","false","https://food.google.com/chooseprovider?restaurantId=/g/11r_tq42q0&g2lbs=AOHF13mrUJ33N0zrjFYzmZQsv2SRnHVEFRsvxZV2FKm438ng7F7mTKHAO_nm9ATs3svpM78GBMxhS3Hfkj5ImzMAbDEC3fUn3A%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Zu9yZuLfIc_K1sQPmquFkAU&ei=Zu9yZuLfIc_K1sQPmquFkAU&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8220363","106.7051605","Thứ Tư","09:00 to 21:30","Thứ Năm","09:00 to 21:30","Thứ Sáu","09:00 to 21:30","Thứ Bảy","09:00 to 21:30","Chủ Nhật","09:00 to 21:30","Thứ Hai","Đóng cửa","Thứ Ba","09:00 to 21:30",,"67","Bình Thạnh, Hồ Chí Minh","445/15e Đ. Nơ Trang Long","Zeus - Beef Steak & Mỳ Ý","4.7","https://www.google.com/maps/search/?api=1&query=Zeus%20-%20Beef%20Steak%20%26%20M%E1%BB%B3%20%C3%9D&query_place_id=ChIJ9ZVopxApdTERXXhF5wafu90",,"19"
"561 Đ. Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.8251139","106.7067732",,,,,,,,,,,,,,,,"63","Bình Thạnh, Hồ Chí Minh","561 Đ. Nơ Trang Long","Bún thịt nướng bà ngoại",,"https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20th%E1%BB%8Bt%20n%C6%B0%E1%BB%9Bng%20b%C3%A0%20ngo%E1%BA%A1i&query_place_id=ChIJxwSM4iEpdTERxhm34a2yHLA",,"0"
"230 Đ. Nguyễn Xí, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng món chay","true","https://food.google.com/chooseprovider?restaurantId=/g/11fk26w0j1&g2lbs=AOHF13nF57b3IbICSAoUStWjPN738HYU5Gf7iRQl-7Uorej71D0tidpRt_1X1ecMhtrlukEvKT6KWjmbrJIjpzcMozdjZDj45g%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=aO9yZtTFHvrM1sQP1tCoqAY&ei=aO9yZtTFHvrM1sQP1tCoqAY&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8178294","106.7056954","Thứ Tư","07:00 to 19:00","Thứ Năm","07:00 to 19:00","Thứ Sáu","07:00 to 19:00","Thứ Bảy","07:00 to 19:00","Chủ Nhật","07:00 to 19:00","Thứ Hai","07:00 to 19:00","Thứ Ba","07:00 to 19:00","$","66","Bình Thạnh, Hồ Chí Minh","230 Đ. Nguyễn Xí","Quán Cơm Chay Bình An","4.4","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20Chay%20B%C3%ACnh%20An&query_place_id=ChIJZb4AjMwpdTERspOSgJlnnFE",,"165"
"RPF3+P94, Đ. Nguyễn Xí, Phường 13, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","true",,,"10.8242687","106.7034678",,,,,,,,,,,,,,,,"65","Bình Thạnh, Hồ Chí Minh","RPF3+P94, Đ. Nguyễn Xí","Bột chiên A Huỳnh","3.7","https://www.google.com/maps/search/?api=1&query=B%E1%BB%99t%20chi%C3%AAn%20A%20Hu%E1%BB%B3nh&query_place_id=ChIJo_hQLpIpdTERFCC7TKUBDbM",,"59"
"440A Đ. Phạm Văn Đồng, Phường 11, Bình Thạnh, Hồ Chí Minh, Việt Nam","Nhà hàng phở","true","https://food.google.com/chooseprovider?restaurantId=/g/11qpx9lxhg&g2lbs=AOHF13mMOZGYNngJ7lGQ94wPa_7dgvlHXYEyt3m3QHgyV5tDb4jQY5JD7E6eI_836P6ZXmRqDcIABzWmj_Xl1hM6zESSPRzCMw%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ae9yZv65C_vEkPIPtcmL0AU&ei=ae9yZv65C_vEkPIPtcmL0AU&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8210861","106.6973262","Thứ Tư","06:00 to 21:00","Thứ Năm","06:00 to 21:00","Thứ Sáu","06:00 to 21:00","Thứ Bảy","06:00 to 21:00","Chủ Nhật","06:00 to 21:00","Thứ Hai","06:00 to 21:00","Thứ Ba","06:00 to 21:00",,"64","Bình Thạnh, Hồ Chí Minh","440A Đ. Phạm Văn Đồng","quán Phở Hà Nội","4.5","https://www.google.com/maps/search/?api=1&query=qu%C3%A1n%20Ph%E1%BB%9F%20H%C3%A0%20N%E1%BB%99i&query_place_id=ChIJJ4GiVkApdTER_2Mh4abmULU",,"20"
