"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"Trung Lập Thượng, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","Quán cà phê","false",,,"11.0350473","106.447462",,,,,,,,,,,,,,,,"102","Củ Chi, Thành phố Hồ Chí Minh",,"CAFE BĐS 68",,"https://www.google.com/maps/search/?api=1&query=CAFE%20B%C4%90S%2068&query_place_id=ChIJLcnddvQtCzER-Vt53BEprbQ",,"0"
"Ấp phước lộc, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,"11.0079437","106.4214495","Thứ Ba","06:00 to 11:00","Thứ Tư","06:00 to 11:00","Thứ Năm","06:00 to 11:00","Thứ Sáu","06:00 to 11:00","Thứ Bảy","06:00 to 11:00","Chủ Nhật","06:00 to 11:00","Thứ Hai","06:00 to 11:00",,"101","Củ Chi, Hồ Chí Minh",,"Bún Bò Huế Kushin",,"https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20Hu%E1%BA%BF%20Kushin&query_place_id=ChIJ1RBzuQEvCzERDMdppdL5qr8",,"0"
"2C4F+QGC, QL22, Phước Thạnh, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0069307","106.4237673",,,,,,,,,,,,,,,,"99","Củ Chi, Thành phố Hồ Chí Minh","2C4F+QGC, QL22","Quán Ăn An Khê",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%82n%20An%20Kh%C3%AA&query_place_id=ChIJWXVuRZEuCzER0YC_UXAPE9Y",,"0"
"900, Tỉnh lộ 7, Phước Thạnh, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","true",,,"11.009527","106.4312446",,,,,,,,,,,,,,,,"100","Củ Chi, Thành phố Hồ Chí Minh","900, Tỉnh lộ 7","Quán bánh xèo Huyền Trân",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20b%C3%A1nh%20x%C3%A8o%20Huy%E1%BB%81n%20Tr%C3%A2n&query_place_id=ChIJpTtpH84vCzER-oFfECCYU3c",,"0"
"45 Nguyễn Thị Quá, ấp, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,"11.0098189","106.4348128",,,,,,,,,,,,,,,,"98","Củ Chi, Thành phố Hồ Chí Minh","45 Nguyễn Thị Quá","DVDL Cao Nam","5","https://www.google.com/maps/search/?api=1&query=DVDL%20Cao%20Nam&query_place_id=ChIJgUoKuNwvCzERYcgec8UKSQA",,"6"
"966 QL22, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"11.0088709","106.4186622","Thứ Ba","06:00 to 14:00","Thứ Tư","06:00 to 14:00","Thứ Năm","06:00 to 14:00","Thứ Sáu","06:00 to 14:00","Thứ Bảy","06:00 to 14:00","Chủ Nhật","06:00 to 14:00","Thứ Hai","06:00 to 14:00",,"97","Củ Chi, Hồ Chí Minh","966 QL22","Cơm sườn - Bún giò heo Minh Khánh","3.8","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20s%C6%B0%E1%BB%9Dn%20-%20B%C3%BAn%20gi%C3%B2%20heo%20Minh%20Kh%C3%A1nh&query_place_id=ChIJm1XBGJMuCzERpDd79XL7Xfs",,"39"
"23/1 Đường 657, ấp Bàu Điều, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,"11.0124182","106.4356411","Thứ Ba","05:00 to 10:00","Thứ Tư","05:00 to 10:00","Thứ Năm","05:00 to 10:00","Thứ Sáu","05:00 to 10:00","Thứ Bảy","05:00 to 10:00","Chủ Nhật","05:00 to 10:00","Thứ Hai","05:00 to 10:00",,"96","Củ Chi, Hồ Chí Minh","23/1 Đường 657","Hủ tiếu chị 6",,"https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20ch%E1%BB%8B%206&query_place_id=ChIJK4cgJwAvCzER61Bx_riJXIE",,"0"
"824, Tỉnh lộ 7, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"11.0073301","106.4288357","Thứ Ba","06:00 to 11:00","Thứ Tư","06:00 to 11:00","Thứ Năm","06:00 to 11:00","Thứ Sáu","06:00 to 11:00","Thứ Bảy","06:00 to 11:00","Chủ Nhật","06:00 to 11:00","Thứ Hai","06:00 to 11:00",,"95","Củ Chi, Hồ Chí Minh","824, Tỉnh lộ 7","Bún Giò Heo Tố Quyên","3.9","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20Gi%C3%B2%20Heo%20T%E1%BB%91%20Quy%C3%AAn&query_place_id=ChIJ2fi0RG0vCzERIP71Pi--eVs",,"15"
"67/2A Đường 647, Phước Lộc, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"11.0083954","106.424992","Thứ Ba","08:00 to 16:00","Thứ Tư","08:00 to 16:00","Thứ Năm","08:00 to 16:00","Thứ Sáu","08:00 to 16:00","Thứ Bảy","08:00 to 16:00","Chủ Nhật","08:00 to 16:00","Thứ Hai","08:00 to 16:00",,"94","Củ Chi, Hồ Chí Minh","67/2A Đường 647","Quán Nhậu Cây Điều","4.2","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Nh%E1%BA%ADu%20C%C3%A2y%20%C4%90i%E1%BB%81u&query_place_id=ChIJT2OI994vCzERGSsg-Dj_FbU",,"24"
"917A QL22, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","false",,,"11.0067826","106.4240471","Thứ Ba","06:00 to 09:00","Thứ Tư","06:00 to 09:00","Thứ Năm","06:00 to 09:00","Thứ Sáu","06:00 to 09:00","Thứ Bảy","06:00 to 09:00","Chủ Nhật","06:00 to 09:00","Thứ Hai","06:00 to 09:00",,"93","Củ Chi, Hồ Chí Minh","917A QL22","Ngọc Oanh: Bún Bò Huế - Cơm Sườn Bì Chả",,"https://www.google.com/maps/search/?api=1&query=Ng%E1%BB%8Dc%20Oanh%3A%20B%C3%BAn%20B%C3%B2%20Hu%E1%BA%BF%20-%20C%C6%A1m%20S%C6%B0%E1%BB%9Dn%20B%C3%AC%20Ch%E1%BA%A3&query_place_id=ChIJfe4Dt6YvCzERxgk-xN734Z4",,"0"
"Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0050651","106.4271446",,,,,,,,,,,,,,,,"92","Củ Chi, Hồ Chí Minh",,"Quán Ăn Bình Dân",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%82n%20B%C3%ACnh%20D%C3%A2n&query_place_id=ChIJJ3YnOZcuCzERWgdeVuLuVxA",,"0"
"Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0076904","106.4214257",,,,,,,,,,,,,,,,"91","Củ Chi, Hồ Chí Minh",,"Lẩu Dê 4.4",,"https://www.google.com/maps/search/?api=1&query=L%E1%BA%A9u%20D%C3%AA%204.4&query_place_id=ChIJPd5LlZMuCzERbo6bveBJTqA",,"0"
"Trung Lập Hạ, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0336088","106.4483508",,,,,,,,,,,,,,,,"89","Củ Chi, Hồ Chí Minh",,"Quán Ăn An Hải",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%82n%20An%20H%E1%BA%A3i&query_place_id=ChIJAQEHQtotCzERW9IQKiDjlc4",,"0"
"Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0079474","106.4205916",,,,,,,,,,,,,,,,"88","Củ Chi, Hồ Chí Minh",,"Quán Cơm Phước Thạnh",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20Ph%C6%B0%E1%BB%9Bc%20Th%E1%BA%A1nh&query_place_id=ChIJfzfkopMuCzERaHA9A3P5-rU",,"0"
"Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0087615","106.418192",,,,,,,,,,,,,,,,"90","Củ Chi, Hồ Chí Minh",,"Bánh Xèo Quỳnh Như","5","https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20X%C3%A8o%20Qu%E1%BB%B3nh%20Nh%C6%B0&query_place_id=ChIJ9f5wI5MuCzERevMb5yj98PE",,"3"
"2, HL2, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","true",,,"11.01362","106.4673265",,,,,,,,,,,,,,,,"87","Củ Chi, Hồ Chí Minh","2, HL2","Ốc Bảo Anh",,"https://www.google.com/maps/search/?api=1&query=%E1%BB%90c%20B%E1%BA%A3o%20Anh&query_place_id=ChIJrwXFbhctCzER2rjzLdqZY2w",,"0"
"Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0071587","106.4230736",,,,,,,,,,,,,,,,"86","Củ Chi, Hồ Chí Minh",,"Quán Cơm 9 Mái",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%209%20M%C3%A1i&query_place_id=ChIJL5r4WJEuCzER_HZdXs_Q5is",,"0"
"Trung Lập Hạ, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0224891","106.4588326",,,,,,,,,,,,,,,,"83","Củ Chi, Hồ Chí Minh",,"Tú Quân",,"https://www.google.com/maps/search/?api=1&query=T%C3%BA%20Qu%C3%A2n&query_place_id=ChIJTa_OZcstCzERFvp7Tpp7fsg",,"0"
"Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0067828","106.4240562",,,,,,,,,,,,,,,,"85","Củ Chi, Hồ Chí Minh",,"Quán Cơm Gái","4","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20G%C3%A1i&query_place_id=ChIJqS3RSJEuCzERKzNHqOlIJ3s",,"1"
"1079D - ấp mây, Đặng Thị Tô, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"11.0278442","106.4476825",,,,,,,,,,,,,,,,"81","Củ Chi, Hồ Chí Minh","1079D - ấp mây, Đặng Thị Tô","QUÁN PHỞ TRUNG EM","3","https://www.google.com/maps/search/?api=1&query=QU%C3%81N%20PH%E1%BB%9E%20TRUNG%20EM&query_place_id=ChIJKwcGvvEtCzERtGrHtI-INnI",,"2"
"Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0116403","106.414947",,,,,,,,,,,,,,,,"80","Củ Chi, Hồ Chí Minh",,"Lò Bánh Mì Quốc Bảo",,"https://www.google.com/maps/search/?api=1&query=L%C3%B2%20B%C3%A1nh%20M%C3%AC%20Qu%E1%BB%91c%20B%E1%BA%A3o&query_place_id=ChIJwdcTZe0uCzERwY7hwTEyU6k",,"0"
"184 Tỉnh lộ 7, Trung Lập Thượng, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0349408","106.4477142",,,,,,,,,,,,,,,,"79","Củ Chi, Hồ Chí Minh","184 Tỉnh lộ 7","QUÁN NHẬU THÀNH ĐẠT","5","https://www.google.com/maps/search/?api=1&query=QU%C3%81N%20NH%E1%BA%ACU%20TH%C3%80NH%20%C4%90%E1%BA%A0T&query_place_id=ChIJPdZ3jqgtCzERfEvptrmSgFY",,"1"
"Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0053219","106.4243533",,,,,,,,,,,,,,,,"78","Củ Chi, Hồ Chí Minh",,"Quán Giải Khát Dì Ba 1",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Gi%E1%BA%A3i%20Kh%C3%A1t%20D%C3%AC%20Ba%201&query_place_id=ChIJtXqduJYuCzERqXAH8XtQ7YM",,"0"
"804 QL22, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Quán cà phê","false",,,"11.0054891","106.4289726","Thứ Ba","10:00 to 21:00","Thứ Tư","10:00 to 21:00","Thứ Năm","10:00 to 21:00","Thứ Sáu","10:00 to 21:00","Thứ Bảy","10:00 to 21:00","Chủ Nhật","10:00 to 21:00","Thứ Hai","10:00 to 21:00",,"77","Củ Chi, Hồ Chí Minh","804 QL22","Trà Sữa & Ăb Vặt Rihome","5","https://www.google.com/maps/search/?api=1&query=Tr%C3%A0%20S%E1%BB%AFa%20%26%20%C4%82b%20V%E1%BA%B7t%20Rihome&query_place_id=ChIJQye0drgvCzERYEzg3oLU5gY",,"4"
"Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0131616","106.4127991",,,,,,,,,,,,,,,,"63","Củ Chi, Hồ Chí Minh",,"Ngọc Trâm Bò Tơ","4","https://www.google.com/maps/search/?api=1&query=Ng%E1%BB%8Dc%20Tr%C3%A2m%20B%C3%B2%20T%C6%A1&query_place_id=ChIJy9ipbfIuCzERRokNjX8IZRs",,"21"
"hương lộ 2, tổ 7, Lộc Thành, Lộc Hưng, Trảng Bàng, Tây Ninh, Việt Nam","Nhà hàng","true",,,"11.0143257","106.4664392",,,,,,,,,,,,,,,,"61","Trảng Bàng, Tây Ninh","hương lộ 2, tổ 7, Lộc Thành","Quán Bếp Đậu Nành",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20B%E1%BA%BFp%20%C4%90%E1%BA%ADu%20N%C3%A0nh&query_place_id=ChIJ55mg05EtCzERib6GecpVjYo",,"0"
"184 Tỉnh lộ 7, Trung Lập Thượng, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0348667","106.4475852",,,,,,,,,,,,,,,,"58","Củ Chi, Hồ Chí Minh","184 Tỉnh lộ 7","Quán Cô Năm",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C3%B4%20N%C4%83m&query_place_id=ChIJ32WCNNotCzERMhyBPwo0OF8",,"0"
"Tl7, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"11.0350848","106.4474935",,,,,,,,,,,,,,,,"60","Củ Chi, Hồ Chí Minh","Tl7","ỐC Nhỏ Quán","4.9","https://www.google.com/maps/search/?api=1&query=%E1%BB%90C%20Nh%E1%BB%8F%20Qu%C3%A1n&query_place_id=ChIJ8wio6UAtCzERt-ElhL_jto8",,"8"
"2C59+J49, QL22, An Tịnh, Trảng Bàng, Tây Ninh, Việt Nam","Nhà hàng","true",,,"11.009036","106.4178693",,,,,,,,,,,,,,,,"59","Trảng Bàng, Tây Ninh","2C59+J49, QL22","Quán Hoàng Trung",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Ho%C3%A0ng%20Trung&query_place_id=ChIJIwnfJOYvCzERZgbVSL8FaVc",,"0"
"2C76+MM5, QL22, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0141494","106.4117493",,,,,,,,,,,,,,,,"57","Củ Chi, Hồ Chí Minh","2C76+MM5, QL22","Quán Cơm Tấm 8542","4.3","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20T%E1%BA%A5m%208542&query_place_id=ChIJS0SfI_IuCzER9SfMCjZOWr4",,"3"
"2CHR+X9, Trung Lập Thượng, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0298673","106.4409165",,,,,,,,,,,,,,,,"55","Củ Chi, Hồ Chí Minh","2CHR+X9","Cơ sở nấu ăn Huỳnh Mai","3","https://www.google.com/maps/search/?api=1&query=C%C6%A1%20s%E1%BB%9F%20n%E1%BA%A5u%20%C4%83n%20Hu%E1%BB%B3nh%20Mai&query_place_id=ChIJd0SDXn4tCzERW7SRrrxrYfs",,"1"
"1083 QL22, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,"11.0137711","106.4116162","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày",,"54","Củ Chi, Hồ Chí Minh","1083 QL22","Bún Bò Huế Trà My","4.7","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20Hu%E1%BA%BF%20Tr%C3%A0%20My&query_place_id=ChIJ1Toc2p4vCzER6I8XP0RHoxg",,"18"
"Tỉnh lộ 7, Lào Táo, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,"11.0351259","106.4475218",,,,,,,,,,,,,,,,"53","Củ Chi, Hồ Chí Minh","Tỉnh lộ 7","Quán 68","3.3","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%2068&query_place_id=ChIJ_RxB6ZYtCzER08Qxe-J5Y4o",,"3"
"98/7 Đường Nguyễn Thị Hẹ, Trung Lập Thượng, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","false",,,"11.0355911","106.4348531",,,,,,,,,,,,,,,,"48","Củ Chi, Hồ Chí Minh","98/7 Đường Nguyễn Thị Hẹ","Nhà Phan Duong",,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20Phan%20Duong&query_place_id=ChIJ9XNFDWYzCzERypp4KWC3Cqg",,"0"
"Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0064625","106.4262015",,,,,,,,,,,,,,,,"51","Củ Chi, Hồ Chí Minh",,"Tự Chọn","5","https://www.google.com/maps/search/?api=1&query=T%E1%BB%B1%20Ch%E1%BB%8Dn&query_place_id=ChIJOzAH1JAuCzER9UeIpgI6P4g",,"1"
"2C4G+FQ8, QL22, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0061667","106.4269517",,,,,,,,,,,,,,,,"45","Củ Chi, Hồ Chí Minh","2C4G+FQ8, QL22","Dịch vụ đám tiệc Huỳnh Anh","4.5","https://www.google.com/maps/search/?api=1&query=D%E1%BB%8Bch%20v%E1%BB%A5%20%C4%91%C3%A1m%20ti%E1%BB%87c%20Hu%E1%BB%B3nh%20Anh&query_place_id=ChIJueD6344vCzERiyP1_6DN4o4",,"2"
"Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,"11.0118646","106.4324996","Thứ Ba","05:30 to 20:00","Thứ Tư","05:30 to 20:00","Thứ Năm","05:30 to 20:00","Thứ Sáu","05:30 to 20:00","Thứ Bảy","05:30 to 20:00","Chủ Nhật","05:30 to 20:00","Thứ Hai","05:30 to 20:00",,"46","Củ Chi, Hồ Chí Minh",,"Hủ tiếu Trang",,"https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20Trang&query_place_id=ChIJ5VqtHgAvCzER_K2LOVmSdVc",,"0"
"126 Tỉnh lộ 7, Trung Lập Thượng, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0326849","106.4453796","Thứ Ba","08:30 to 22:00","Thứ Tư","08:30 to 22:00","Thứ Năm","08:30 to 22:00","Thứ Sáu","08:30 to 22:00","Thứ Bảy","08:30 to 22:00","Chủ Nhật","08:30 to 22:00","Thứ Hai","08:30 to 22:00",,"44","Củ Chi, Hồ Chí Minh","126 Tỉnh lộ 7","Mì Cay KEN","3.3","https://www.google.com/maps/search/?api=1&query=M%C3%AC%20Cay%20KEN&query_place_id=ChIJG28w8lotCzERXNcYq7yrYLM",,"4"
"875d QL22, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"11.00595","106.4266","Thứ Ba","06:00 to 21:00","Thứ Tư","06:00 to 21:00","Thứ Năm","06:00 to 21:00","Thứ Sáu","06:00 to 21:00","Thứ Bảy","06:00 to 21:00","Chủ Nhật","06:00 to 21:00","Thứ Hai","06:00 to 21:00",,"47","Củ Chi, Hồ Chí Minh","875d QL22","Cơm chay VEGAN BỒ ĐỀ KHAI TÂM 10k","4.5","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20chay%20VEGAN%20B%E1%BB%92%20%C4%90%E1%BB%80%20KHAI%20T%C3%82M%2010k&query_place_id=ChIJc-T8G58vCzERO4ZJPrr7JOw",,"2"
"2C58+VXC, QL22, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0096976","106.4173982","Thứ Ba","06:00 to 19:00","Thứ Tư","06:00 to 19:00","Thứ Năm","06:00 to 19:00","Thứ Sáu","06:00 to 19:00","Thứ Bảy","06:00 to 19:00","Chủ Nhật","06:00 to 19:00","Thứ Hai","06:00 to 19:00",,"40","Củ Chi, Hồ Chí Minh","2C58+VXC, QL22","Lò Bún Ngọc Trâm",,"https://www.google.com/maps/search/?api=1&query=L%C3%B2%20B%C3%BAn%20Ng%E1%BB%8Dc%20Tr%C3%A2m&query_place_id=ChIJ0eWX1JIuCzERXfHvSgtxp10",,"0"
"831 QL22, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0052038","106.429168","Thứ Ba","06:30 to 20:00","Thứ Tư","06:30 to 20:00","Thứ Năm","06:30 to 20:00","Thứ Sáu","06:30 to 20:00","Thứ Bảy","06:30 to 20:00","Chủ Nhật","06:30 to 20:00","Thứ Hai","06:30 to 20:00",,"39","Củ Chi, Hồ Chí Minh","831 QL22","Bò Bít Tết Út Bé",,"https://www.google.com/maps/search/?api=1&query=B%C3%B2%20B%C3%ADt%20T%E1%BA%BFt%20%C3%9At%20B%C3%A9&query_place_id=ChIJZ6cYzxwvCzERmU8MJcpO4xw",,"0"
"797 Tĩnh Lộ 2, Trung Lập Thượng, Củ Chi, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"11.0303488","106.4466156","Thứ Ba","06:00 to 21:00","Thứ Tư","06:00 to 21:00","Thứ Năm","06:00 to 21:00","Thứ Sáu","06:00 to 21:00","Thứ Bảy","06:00 to 21:00","Chủ Nhật","06:00 to 21:00","Thứ Hai","06:00 to 21:00",,"41","Củ Chi, Hồ Chí Minh","797 Tĩnh Lộ 2","Hủ tiếu Út Mai","4.7","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20%C3%9At%20Mai&query_place_id=ChIJTV6d2ictCzERGJqN_KON1tc",,"3"
"08 Đường số 672, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0051268","106.4219903","Thứ Ba","08:00 to 21:00","Thứ Tư","08:00 to 21:00","Thứ Năm","08:00 to 21:00","Thứ Sáu","08:00 to 21:00","Thứ Bảy","08:00 to 21:00","Chủ Nhật","08:00 to 21:00","Thứ Hai","08:00 to 21:00",,"43","Củ Chi, Hồ Chí Minh","08 Đường số 672","Bún Đậu Ngon","4.3","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20%C4%90%E1%BA%ADu%20Ngon&query_place_id=ChIJiSo9n8EvCzERZXzwC-7pR-o",,"14"
"872 Tỉnh lộ 7, ấp phước hưng, Củ Chi, Hồ Chí Minh 700000, Việt Nam","Quán ăn nhỏ","false",,,"11.0089609","106.4304076","Thứ Ba","05:00 to 20:00","Thứ Tư","05:00 to 20:00","Thứ Năm","05:00 to 20:00","Thứ Sáu","05:00 to 20:00","Thứ Bảy","05:00 to 20:00","Chủ Nhật","05:00 to 20:00","Thứ Hai","05:00 to 20:00",,"37","Củ Chi, Hồ Chí Minh","872 Tỉnh lộ 7","HỦ TIẾU KIM XUYẾN","5","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A6%20TI%E1%BA%BEU%20KIM%20XUY%E1%BA%BEN&query_place_id=ChIJGzM0juEvCzERbH3Sal7mpl4",,"5"
"2C5J+PCX, Tỉnh lộ 7, Ấp Chợ, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0093726","106.4311048","Thứ Ba","08:00 to 22:00","Thứ Tư","08:00 to 22:00","Thứ Năm","08:00 to 22:00","Thứ Sáu","08:00 to 22:00","Thứ Bảy","08:00 to 22:00","Chủ Nhật","08:00 to 22:00","Thứ Hai","08:00 to 22:00",,"36","Củ Chi, Hồ Chí Minh","2C5J+PCX, Tỉnh lộ 7","Quán Nhậu 777","4","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Nh%E1%BA%ADu%20777&query_place_id=ChIJG3cs4ZouCzER0Qb2DFBQ8Xw",,"13"
"708 AH1, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng cho người ăn chay","true",,,"11.0042948","106.4329002",,,,,,,,,,,,,,,,"34","Củ Chi, Hồ Chí Minh","708 AH1","Hủ Tiếu Chay Bồ Đề","5","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20Chay%20B%E1%BB%93%20%C4%90%E1%BB%81&query_place_id=ChIJ90iVAgAvCzERoSqIlsBfokE",,"1"
"Tỉnh Lộ 7, Xã Phước Thạnh, Huyện Củ Chi, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Quán mì","true",,,"11.0050947","106.4271077","Thứ Ba","07:00 to 21:00","Thứ Tư","07:00 to 21:00","Thứ Năm","07:00 to 21:00","Thứ Sáu","07:00 to 21:00","Thứ Bảy","07:00 to 21:00","Chủ Nhật","07:00 to 21:00","Thứ Hai","07:00 to 21:00",,"38","Củ Chi, Hồ Chí Minh","Tỉnh Lộ 7, Xã Phước Thạnh, Huyện Củ Chi, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh","Quán Hủ Tiếu Mì - Tỉnh Lộ 7","3.7","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20H%E1%BB%A7%20Ti%E1%BA%BFu%20M%C3%AC%20-%20T%E1%BB%89nh%20L%E1%BB%99%207&query_place_id=ChIJzeE8OZcuCzERLI4vPtMTR2A",,"37"
"2C3M+GF6, QL22, Phước Thạnh, Củ Chi, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"11.0037834","106.4336291","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày",,"30","Củ Chi, Hồ Chí Minh","2C3M+GF6, QL22","Quán Cơm Cò Sang",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20C%C3%B2%20Sang&query_place_id=ChIJ61ueOpkuCzERl_UG7rYuLfs",,"0"
